ID,Reaction_ID,donor_mol_wt,donor_heavy_atom_count,donor_hetero_atom_count,donor_h_bond_acceptors,donor_h_bond_donors,donor_tpsa,donor_mol_log_p,donor_fraction_csp3,donor_rotatable_bond_count,donor_ring_count,donor_aliphatic_ring_count,donor_aromatic_ring_count,donor_specified_stereo_centers,donor_unspecified_stereo_centers,donor_oxygen_count,donor_nitrogen_count,donor_sulfur_count,donor_silicon_count,donor_halogen_count,acceptor_mol_wt,acceptor_heavy_atom_count,acceptor_hetero_atom_count,acceptor_h_bond_acceptors,acceptor_h_bond_donors,acceptor_tpsa,acceptor_mol_log_p,acceptor_fraction_csp3,acceptor_rotatable_bond_count,acceptor_ring_count,acceptor_aliphatic_ring_count,acceptor_aromatic_ring_count,acceptor_specified_stereo_centers,acceptor_unspecified_stereo_centers,acceptor_oxygen_count,acceptor_nitrogen_count,acceptor_sulfur_count,acceptor_silicon_count,acceptor_halogen_count
80,31-010-CAS-12868606,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,500.759,31.0,12.0,8.0,2.0,112.55,2.3321,0.57894737,8.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,3.0
81,31-010-CAS-19796376,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,587.745,42.0,9.0,7.0,2.0,105.53,2.8771,0.33333334,9.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
82,31-010-CAS-2983674,678.993,45.0,12.0,9.0,1.0,113.37,6.81347,0.36363637,10.0,4.0,1.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,3.0,477.586,34.0,8.0,6.0,1.0,96.68,5.3456,0.30769232,10.0,4.0,1.0,3.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0
83,31-010-CAS-12756824,631.896,42.0,12.0,8.0,1.0,107.38,5.43977,0.3,6.0,6.0,3.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,3.0,533.646,38.0,8.0,7.0,1.0,85.3,4.2923,0.33333334,10.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
84,31-010-CAS-914907,524.781,33.0,12.0,9.0,1.0,113.37,3.33667,0.47619048,9.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,0.0,0.0,3.0,499.684,35.0,9.0,6.0,1.0,105.91,5.5751,0.53846157,10.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,1.0,0.0
85,31-010-CAS-1471990,739.045,49.0,14.0,11.0,1.0,139.67,6.46357,0.42857143,13.0,4.0,1.0,3.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,535.714,37.0,11.0,8.0,1.0,140.05,4.9068,0.6923077,13.0,2.0,1.0,1.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
86,31-010-CAS-8677721,478.665,29.0,14.0,11.0,1.0,147.51,1.04347,0.6666667,5.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,387.457,27.0,7.0,6.0,2.0,77.02,2.5583,0.35,6.0,4.0,2.0,2.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0
87,31-010-CAS-9368010,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,391.42,28.0,8.0,7.0,2.0,105.53,0.3701,0.5,6.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
88,31-010-CAS-13632893,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,539.701,38.0,9.0,7.0,2.0,105.53,1.7299,0.44827586,7.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
89,31-010-CAS-9775514,677.192,40.0,15.0,8.0,2.0,108.33,6.23997,0.44,7.0,4.0,2.0,2.0,5.0,1.0,7.0,2.0,0.0,0.0,6.0,584.877,37.0,13.0,9.0,2.0,121.78,3.2934,0.5833333,13.0,2.0,1.0,1.0,6.0,0.0,9.0,1.0,0.0,0.0,3.0
90,31-010-CAS-12970683,636.956,42.0,11.0,8.0,1.0,96.3,6.39467,0.3548387,12.0,4.0,1.0,3.0,4.0,1.0,7.0,1.0,0.0,0.0,3.0,1637.075,115.0,30.0,21.0,2.0,330.52,15.3965,0.4117647,41.0,11.0,3.0,8.0,15.0,0.0,19.0,8.0,0.0,0.0,3.0
91,31-010-CAS-3425390,540.78,34.0,13.0,10.0,1.0,130.44,3.08727,0.52380955,8.0,2.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0,908.061,67.0,13.0,11.0,1.0,152.06,9.2678,0.33333334,23.0,8.0,2.0,6.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0
92,31-010-CAS-10738271,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,409.435,29.0,9.0,8.0,2.0,112.55,1.1479,0.5,9.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
93,31-010-CAS-14237873,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,681.978,48.0,9.0,6.0,2.0,86.25,4.7024,0.35897437,9.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0
94,31-010-CAS-7834697,434.656,26.0,12.0,9.0,1.0,121.21,1.89037,0.71428573,4.0,1.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,3.0,959.401,65.0,15.0,11.0,2.0,148.08,9.3716,0.66,9.0,9.0,7.0,2.0,16.0,0.0,11.0,1.0,0.0,0.0,3.0
95,31-010-CAS-1790037,579.773,37.0,15.0,11.0,1.0,158.59,2.16667,0.45454547,6.0,3.0,2.0,1.0,5.0,0.0,10.0,2.0,0.0,0.0,3.0,663.84,47.0,11.0,9.0,1.0,112.99,5.5782,0.44444445,12.0,5.0,2.0,3.0,5.0,0.0,9.0,1.0,0.0,1.0,0.0
96,31-010-CAS-7424216,547.728,34.0,16.0,12.0,1.0,167.82,0.25587,0.6666667,6.0,2.0,2.0,0.0,5.0,0.0,11.0,2.0,0.0,0.0,3.0,527.738,37.0,9.0,6.0,1.0,105.91,6.2112,0.5714286,12.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,1.0,0.0
97,31-010-CAS-13932702,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,669.023,43.0,12.0,8.0,2.0,103.32,6.38874,0.3548387,10.0,4.0,1.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,3.0
98,31-010-CAS-19796378,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,637.805,46.0,9.0,7.0,2.0,105.53,3.8913,0.2972973,9.0,6.0,2.0,4.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
99,31-010-CAS-4589970,636.956,42.0,11.0,8.0,1.0,96.3,6.39467,0.3548387,12.0,4.0,1.0,3.0,5.0,0.0,7.0,1.0,0.0,0.0,3.0,485.558,34.0,9.0,8.0,1.0,102.37,2.6386,0.4,8.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
100,31-010-CAS-3800337,527.792,34.0,12.0,7.0,1.0,126.6,5.58517,0.36363637,7.0,3.0,1.0,2.0,5.0,0.0,5.0,4.0,0.0,0.0,3.0,323.418,22.0,7.0,5.0,1.0,87.45,3.1095,0.6,6.0,2.0,1.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0
101,31-010-CAS-13714427,562.827,35.0,14.0,11.0,1.0,147.51,3.09587,0.7619048,5.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,351.359,25.0,9.0,7.0,1.0,122.98,1.546,0.5625,7.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
102,31-010-CAS-11955200,562.827,35.0,14.0,11.0,1.0,147.51,3.09587,0.7619048,5.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,351.359,25.0,9.0,7.0,1.0,122.98,1.546,0.5625,7.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
103,31-010-CAS-5152732,562.827,35.0,14.0,11.0,1.0,147.51,3.09587,0.7619048,5.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,393.44,28.0,9.0,7.0,1.0,122.98,2.5722,0.6315789,7.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
104,31-010-CAS-5846955,562.827,35.0,14.0,11.0,1.0,147.51,3.09587,0.7619048,5.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,393.44,28.0,9.0,7.0,1.0,122.98,2.5722,0.6315789,7.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
105,31-614-CAS-45260375,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,475.545,35.0,8.0,6.0,1.0,105.91,4.7701,0.33333334,11.0,4.0,1.0,3.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
106,31-010-CAS-21359685,644.888,42.0,14.0,11.0,1.0,147.51,4.34037,0.39285713,11.0,3.0,1.0,2.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,551.665,39.0,10.0,8.0,1.0,115.14,5.67122,0.37931034,12.0,4.0,1.0,3.0,5.0,0.0,6.0,3.0,1.0,0.0,0.0
107,31-010-CAS-4869982,644.888,42.0,14.0,11.0,1.0,147.51,4.34037,0.39285713,11.0,3.0,1.0,2.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,551.665,39.0,10.0,8.0,1.0,115.14,5.67122,0.37931034,12.0,4.0,1.0,3.0,5.0,0.0,6.0,3.0,1.0,0.0,0.0
108,31-010-CAS-3891588,630.905,41.0,13.0,10.0,1.0,130.44,4.70017,0.42857143,12.0,3.0,1.0,2.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,551.665,39.0,10.0,8.0,1.0,115.14,5.67122,0.37931034,12.0,4.0,1.0,3.0,5.0,0.0,6.0,3.0,1.0,0.0,0.0
109,31-010-CAS-1734712,678.905,45.0,14.0,11.0,1.0,147.51,5.31527,0.2580645,9.0,4.0,1.0,3.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,596.713,42.0,13.0,9.0,1.0,160.36,4.3113,0.4827586,10.0,4.0,2.0,2.0,5.0,0.0,8.0,4.0,0.0,1.0,0.0
110,31-010-CAS-9786456,445.51,24.0,12.0,7.0,1.0,94.91,2.78497,0.75,4.0,1.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,5.0,898.103,65.0,13.0,12.0,2.0,149.47,7.6002,0.5,26.0,6.0,2.0,4.0,10.0,0.0,12.0,1.0,0.0,0.0,0.0
111,31-010-CAS-6138226,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,704.853,50.0,14.0,10.0,2.0,172.75,3.0346,0.44444445,16.0,5.0,2.0,3.0,5.0,0.0,9.0,4.0,0.0,1.0,0.0
112,31-010-CAS-8175489,732.013,49.0,14.0,10.0,1.0,141.52,5.82337,0.34285715,13.0,5.0,2.0,3.0,5.0,0.0,9.0,2.0,0.0,0.0,3.0,600.672,44.0,11.0,8.0,1.0,143.29,5.0364,0.3939394,15.0,5.0,2.0,3.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
113,31-010-CAS-2164593,579.773,37.0,15.0,11.0,1.0,158.59,2.16667,0.45454547,6.0,3.0,2.0,1.0,5.0,0.0,10.0,2.0,0.0,0.0,3.0,596.75,41.0,13.0,10.0,3.0,158.72,1.5166,0.64285713,14.0,2.0,1.0,1.0,7.0,0.0,10.0,2.0,0.0,1.0,0.0
114,31-010-CAS-6728808,740.976,50.0,14.0,11.0,1.0,147.51,6.60917,0.19444445,10.0,5.0,1.0,4.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,1144.624,78.0,19.0,14.0,2.0,216.13,11.4426,0.6779661,16.0,8.0,6.0,2.0,13.0,0.0,14.0,2.0,0.0,0.0,3.0
115,31-010-CAS-20490526,569.218,34.0,15.0,11.0,1.0,147.51,2.67867,0.7368421,7.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,4.0,471.934,32.0,10.0,8.0,2.0,120.39,1.7913,0.59090906,11.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0
116,31-010-CAS-6805326,595.043,33.0,17.0,10.0,2.0,150.31,2.35687,0.6875,6.0,1.0,1.0,0.0,4.0,1.0,9.0,2.0,0.0,0.0,6.0,572.913,37.0,10.0,6.0,2.0,86.25,4.7122,0.44444445,13.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,3.0
117,31-010-CAS-11723554,558.798,36.0,12.0,9.0,1.0,113.37,4.34687,0.375,5.0,4.0,2.0,2.0,6.0,0.0,8.0,1.0,0.0,0.0,3.0,533.646,38.0,8.0,7.0,1.0,85.3,4.2923,0.33333334,10.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
118,31-010-CAS-914,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,767.916,56.0,11.0,10.0,2.0,123.17,5.8825,0.4,19.0,6.0,2.0,4.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0
119,31-010-CAS-4703464,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,461.389,32.0,12.0,9.0,1.0,120.72,1.6366,0.5,6.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,3.0
120,31-010-CAS-8132868,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,634.77,46.0,10.0,8.0,3.0,124.58,4.8825,0.44444445,18.0,4.0,1.0,3.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0
121,31-010-CAS-13012645,739.045,49.0,14.0,11.0,1.0,139.67,6.46357,0.42857143,13.0,4.0,1.0,3.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,702.805,51.0,13.0,10.0,1.0,169.59,6.2748,0.4473684,20.0,4.0,1.0,3.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
122,31-010-CAS-3623667,631.896,42.0,12.0,8.0,1.0,107.38,5.43977,0.3,6.0,6.0,3.0,3.0,5.0,1.0,7.0,2.0,0.0,0.0,3.0,491.565,35.0,8.0,7.0,2.0,96.3,3.107,0.25925925,7.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
123,31-010-CAS-11036492,475.669,29.0,15.0,10.0,1.0,169.97,2.18077,0.71428573,6.0,1.0,1.0,0.0,4.0,1.0,8.0,4.0,0.0,0.0,3.0,425.485,31.0,8.0,6.0,1.0,105.91,3.7559,0.39130434,11.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
124,31-614-CAS-42085603,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,483.634,34.0,8.0,6.0,1.0,96.68,5.6192,0.53846157,10.0,4.0,2.0,2.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0
125,31-010-CAS-3565915,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,597.614,42.0,14.0,13.0,2.0,174.38,0.3652,0.64285713,11.0,3.0,2.0,1.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0
126,31-010-CAS-16569614,595.344,36.0,13.0,9.0,1.0,121.21,5.18787,0.82608694,5.0,1.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,4.0,415.826,28.0,10.0,8.0,2.0,120.39,0.2309,0.5,7.0,2.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0
127,31-010-CAS-3431516,540.78,34.0,13.0,10.0,1.0,130.44,3.08727,0.52380955,8.0,2.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0,848.946,62.0,14.0,12.0,2.0,166.31,6.6671,0.35416666,19.0,7.0,2.0,5.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0
128,31-010-CAS-19010376,550.01,30.0,17.0,8.0,2.0,155.7,4.17087,0.7692308,5.0,1.0,1.0,0.0,4.0,1.0,6.0,5.0,0.0,0.0,6.0,924.06,68.0,14.0,12.0,1.0,161.29,9.1386,0.33333334,24.0,8.0,2.0,6.0,10.0,0.0,11.0,3.0,0.0,0.0,0.0
129,31-010-CAS-4045835,540.78,34.0,13.0,10.0,1.0,130.44,3.08727,0.52380955,8.0,2.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0,1099.618,75.0,16.0,11.0,2.0,132.4,10.2168,0.37288135,21.0,8.0,2.0,6.0,10.0,0.0,11.0,1.0,0.0,1.0,3.0
130,31-614-CAS-31540785,642.963,43.0,10.0,7.0,1.0,79.23,7.51357,0.3030303,8.0,6.0,2.0,4.0,6.0,0.0,6.0,1.0,0.0,0.0,3.0,579.649,43.0,8.0,7.0,1.0,94.53,4.756,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
131,31-010-CAS-10050841,496.727,31.0,12.0,9.0,1.0,113.37,3.05297,0.5263158,4.0,3.0,2.0,1.0,5.0,1.0,8.0,1.0,0.0,0.0,3.0,524.574,38.0,11.0,8.0,2.0,154.29,3.202,0.4814815,13.0,4.0,2.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
132,31-010-CAS-10269107,685.044,46.0,10.0,7.0,1.0,79.23,8.04837,0.30555555,14.0,5.0,1.0,4.0,5.0,0.0,6.0,1.0,0.0,0.0,3.0,477.586,34.0,8.0,6.0,1.0,96.68,5.3456,0.30769232,10.0,4.0,1.0,3.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0
133,31-010-CAS-16630697,588.868,38.0,12.0,9.0,1.0,113.37,4.74097,0.42307693,10.0,3.0,1.0,2.0,4.0,1.0,8.0,1.0,0.0,0.0,3.0,504.027,35.0,9.0,6.0,1.0,105.91,5.3691,0.53846157,15.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,0.0,1.0
134,31-614-CAS-24415800,642.963,43.0,10.0,7.0,1.0,79.23,7.51357,0.3030303,8.0,6.0,2.0,4.0,6.0,0.0,6.0,1.0,0.0,0.0,3.0,579.649,43.0,8.0,7.0,1.0,94.53,4.756,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
135,31-010-CAS-6683350,530.832,34.0,10.0,7.0,1.0,87.07,5.19937,0.41666666,9.0,3.0,1.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,3.0,894.147,64.0,13.0,11.0,1.0,139.29,7.9941,0.43137255,23.0,6.0,2.0,4.0,5.0,0.0,11.0,1.0,0.0,1.0,0.0
136,31-010-CAS-7937622,608.258,38.0,14.0,9.0,2.0,125.4,4.95747,0.375,6.0,4.0,2.0,2.0,5.0,1.0,8.0,2.0,0.0,0.0,4.0,986.047,73.0,17.0,13.0,1.0,208.36,7.4266,0.2857143,19.0,10.0,4.0,6.0,10.0,0.0,12.0,5.0,0.0,0.0,0.0
137,31-010-CAS-245058,707.003,47.0,13.0,10.0,1.0,130.44,6.27057,0.3529412,14.0,4.0,1.0,3.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,271.273,19.0,8.0,6.0,1.0,113.75,0.9053,0.72727275,5.0,1.0,1.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
138,31-010-CAS-12729167,630.905,41.0,13.0,10.0,1.0,130.44,4.70017,0.42857143,12.0,3.0,1.0,2.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,479.65,33.0,10.0,7.0,1.0,122.98,4.5575,0.6956522,10.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,0.0
139,31-010-CAS-10336392,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,485.558,34.0,9.0,8.0,2.0,113.37,2.4795,0.4,5.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
140,31-010-CAS-20254379,625.069,35.0,18.0,11.0,2.0,159.54,2.96687,0.7058824,7.0,1.0,1.0,0.0,5.0,0.0,10.0,2.0,0.0,0.0,6.0,712.818,50.0,14.0,11.0,3.0,175.79,2.306,0.41666666,17.0,4.0,1.0,3.0,7.0,0.0,11.0,2.0,1.0,0.0,0.0
141,31-010-CAS-16472070,625.069,35.0,18.0,11.0,2.0,159.54,2.96687,0.7058824,7.0,1.0,1.0,0.0,5.0,0.0,10.0,2.0,0.0,0.0,6.0,712.818,50.0,14.0,11.0,3.0,175.79,2.306,0.41666666,17.0,4.0,1.0,3.0,7.0,0.0,11.0,2.0,1.0,0.0,0.0
142,31-010-CAS-11617057,475.669,29.0,15.0,10.0,1.0,169.97,2.18077,0.71428573,6.0,1.0,1.0,0.0,5.0,0.0,8.0,4.0,0.0,0.0,3.0,1034.256,76.0,13.0,12.0,1.0,140.68,10.414,0.3968254,28.0,9.0,3.0,6.0,10.0,0.0,12.0,1.0,0.0,0.0,0.0
143,31-010-CAS-3803419,571.845,37.0,13.0,8.0,1.0,135.83,5.48817,0.41666666,10.0,3.0,1.0,2.0,5.0,0.0,6.0,4.0,0.0,0.0,3.0,425.485,31.0,8.0,6.0,1.0,105.91,3.7559,0.39130434,11.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
144,31-010-CAS-4518168,604.867,39.0,13.0,10.0,1.0,122.6,4.35947,0.42307693,10.0,3.0,1.0,2.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,377.397,27.0,9.0,7.0,1.0,122.98,2.1022,0.5,9.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
145,31-010-CAS-10687263,582.817,37.0,14.0,11.0,1.0,147.51,3.04647,0.5217391,10.0,2.0,1.0,1.0,4.0,1.0,10.0,1.0,0.0,0.0,3.0,604.704,44.0,11.0,8.0,2.0,144.24,5.6666,0.42424244,17.0,4.0,1.0,3.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
146,31-010-CAS-13055419,629.104,36.0,16.0,9.0,2.0,125.4,4.58627,0.55,5.0,3.0,2.0,1.0,6.0,0.0,8.0,2.0,0.0,0.0,6.0,634.937,41.0,13.0,9.0,2.0,121.78,4.3076,0.5,13.0,3.0,1.0,2.0,6.0,0.0,9.0,1.0,0.0,0.0,3.0
147,31-010-CAS-16717556,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,822.197,58.0,9.0,7.0,1.0,85.3,9.5531,0.46938777,21.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,1.0,1.0,0.0
148,31-010-CAS-884798,590.84,38.0,13.0,10.0,1.0,130.44,4.24047,0.44,8.0,3.0,1.0,2.0,5.0,0.0,9.0,1.0,0.0,0.0,3.0,485.558,34.0,9.0,8.0,2.0,113.37,2.4795,0.4,5.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
149,31-010-CAS-8220760,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,870.093,63.0,12.0,11.0,1.0,139.29,7.7258,0.7058824,9.0,10.0,8.0,2.0,17.0,0.0,11.0,1.0,0.0,0.0,0.0
150,31-010-CAS-12546258,622.929,41.0,11.0,8.0,1.0,96.3,6.00457,0.33333334,11.0,4.0,1.0,3.0,5.0,0.0,7.0,1.0,0.0,0.0,3.0,705.761,51.0,14.0,12.0,1.0,169.13,4.5733,0.4864865,14.0,6.0,3.0,3.0,10.0,0.0,11.0,3.0,0.0,0.0,0.0
151,31-010-CAS-5149596,524.781,33.0,12.0,9.0,1.0,113.37,3.33667,0.47619048,9.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,0.0,0.0,3.0,411.407,29.0,10.0,9.0,2.0,129.62,0.5084,0.5263158,7.0,2.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0
152,31-010-CAS-23201394,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,1256.142,86.0,28.0,24.0,3.0,334.98,3.7159,0.62068963,29.0,5.0,3.0,2.0,15.0,0.0,24.0,2.0,0.0,0.0,2.0
153,31-010-CAS-11827435,567.809,33.0,17.0,13.0,1.0,160.28,1.38807,0.625,6.0,2.0,1.0,1.0,5.0,0.0,10.0,2.0,2.0,0.0,3.0,454.439,33.0,11.0,8.0,2.0,159.92,1.9698,0.3181818,7.0,3.0,1.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
154,31-614-CAS-38095642,740.976,50.0,14.0,11.0,1.0,147.51,6.60917,0.19444445,10.0,5.0,1.0,4.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,533.646,38.0,8.0,7.0,1.0,85.3,4.2923,0.33333334,10.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
155,31-010-CAS-2584175,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,514.538,38.0,10.0,7.0,1.0,134.06,3.8495,0.2857143,9.0,5.0,2.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
156,31-010-CAS-12060642,475.669,29.0,15.0,10.0,1.0,169.97,2.18077,0.71428573,6.0,1.0,1.0,0.0,5.0,0.0,8.0,4.0,0.0,0.0,3.0,323.418,22.0,7.0,5.0,1.0,87.45,3.1095,0.6,6.0,2.0,1.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0
157,31-010-CAS-23202756,492.692,30.0,14.0,11.0,1.0,147.51,1.43357,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,3.0,1221.697,85.0,27.0,24.0,3.0,334.98,3.497,0.62068963,28.0,5.0,3.0,2.0,15.0,0.0,24.0,2.0,0.0,0.0,1.0
158,31-010-CAS-11985866,595.043,33.0,17.0,10.0,2.0,150.31,2.35687,0.6875,6.0,1.0,1.0,0.0,5.0,0.0,9.0,2.0,0.0,0.0,6.0,482.53,34.0,11.0,9.0,3.0,141.65,-0.1085,0.6086956,11.0,2.0,1.0,1.0,7.0,0.0,9.0,2.0,0.0,0.0,0.0
