Structural_Group_ID,Structural_Group_SHA256,Representative_Parent_ID,Representative_Reaction_ID,All_Parent_IDs,All_Parent_Reaction_IDs,Duplicate_Count,Donor_Canonical_SMILES,Original_Acceptor_Canonical_SMILES,O4_Acetylated_Acceptor_Canonical_SMILES,Donor_Type,Original_Target_C4_Index,Original_Target_O4_Index,Generated_Target_C4_Index,Generated_Target_O4_Index
SG-3d3707c74b8dbe8c,3d3707c74b8dbe8ce01fa8766ad4817c895d8d1fd59702bf504cfda1b30f7834,1340,31-614-CAS-23946125,1340,31-614-CAS-23946125,1,CC(=O)O[C@H]1[C@@H](OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](Sc2ccccc2)O[C@H]1C,C[C@@H]1O[C@@H](O[C@H]2[C@@H](OCc3ccccc3)[C@H](N=[N+]=[N-])[C@H](O[C@@H]3[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H](OCCCNC(=O)OCc4ccccc4)O[C@H](C)[C@H]3NC(=O)C[C@H](C)OCc3ccccc3)O[C@H]2C)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1O,CC(=O)O[C@H]1[C@@H](OCc2ccccc2)[C@H](N=[N+]=[N-])[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@H](N=[N+]=[N-])[C@H](O[C@@H]3[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H](OCCCNC(=O)OCc4ccccc4)O[C@H](C)[C@H]3NC(=O)C[C@H](C)OCc3ccccc3)O[C@H]2C)O[C@H]1C,thioglycoside,80,81,4,3
SG-3d4460a6d1a5d9a0,3d4460a6d1a5d9a08bd49dab6942664e6e560fd4ea17233e51c0f30aae0432e8,920,31-013-CAS-18334609,920,31-013-CAS-18334609,1,CC(=O)CCC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(C)(C)[Si](Oc1ccc(O[C@H]2O[C@H](COCc3ccccc3)[C@H](O)[C@H](O[C@@H]3O[C@H](COC(=O)OCC4c5ccccc5-c5ccccc54)[C@@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)[C@H]2N=[N+]=[N-])cc1)(c1ccccc1)c1ccccc1,CC(=O)O[C@@H]1[C@H](O[C@@H]2O[C@H](COC(=O)OCC3c4ccccc4-c4ccccc43)[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](Oc2ccc(O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)cc2)O[C@@H]1COCc1ccccc1,thioglycoside,23,24,4,3
SG-3d450a2cbee3fc30,3d450a2cbee3fc30878770fb276d07fb4c5581665a095d44865acd3604138a5e,1541,31-614-CAS-45240845,1541,31-614-CAS-45240845,1,C[C@@H]1O[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H]([C@@H](COCc3ccccc3)OCc3ccccc3)O[C@@H](Sc3ccccc3)[C@H]2OCc2ccc3ccccc3c2)[C@H](OCc2ccccc2)C[C@H]1OCc1ccccc1,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H](OCCCNC(=O)OCc3ccccc3)O[C@H](C)[C@H]2NC(=O)C[C@@H]2C[C@H](C)O[C@H](c3ccccc3)O2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1O,CC(=O)O[C@H]1[C@@H](OCc2ccccc2)[C@H](N=[N+]=[N-])[C@H](O[C@@H]2[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H](OCCCNC(=O)OCc3ccccc3)O[C@H](C)[C@H]2NC(=O)C[C@@H]2C[C@H](C)O[C@H](c3ccccc3)O2)O[C@H]1C,thioglycoside,64,65,4,3
SG-3dac95dbc45393bf,3dac95dbc45393bf0829feee87881acbf7126b8f946a220540d75e3671043ebe,638,31-010-CAS-20875067,638,31-010-CAS-20875067,1,COC(=O)[C@@]1(O[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](COC(=O)c3ccccc3)OC(OC(=Nc3ccccc3)C(F)(F)F)[C@@H]2OC(=O)c2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@@H]1OCc1ccccc1,trifluoroacetimidate,22,23,22,23
SG-3e221453c392ec50,3e221453c392ec5012a32ba383d8a84f91c4ca3097d8876e6772c7b8dc69f0af,235,31-010-CAS-12076484,235,31-010-CAS-12076484,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(=O)CCl)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OC(=O)CCl,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1OC(=O)CCl,trichloroacetimidate,25,26,25,26
SG-3e4d05d494fc57d5,3e4d05d494fc57d502f42f4b48232cdc0a9a77aa0d07f8443340f2d17053a09e,1356,31-013-CAS-3150849,1356;1357,31-013-CAS-3150849;31-013-CAS-9300229,2,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](O[C@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H]2OC(C)=O)[C@H]1OC(=O)CCC(C)=O,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,thioglycoside,19,20,19,20
SG-3e62b425ab062c8a,3e62b425ab062c8a96e5341e5f8a46f0d4ec00c7963bbdf7a8e53343b335b891,541,31-010-CAS-7244022,541;542,31-010-CAS-7244022;31-010-CAS-11210902,2,COC(=O)[C@@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](OC(=O)C(C)(C)C)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)N[C@H]1[C@@H](OC(C)C)O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@@H](OC(C)C)O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H]1OCc1ccccc1,trichloroacetimidate,22,23,22,23
SG-3e863ef9f4333661,3e863ef9f4333661d4a2f4522649975c72c060628db7d8cb0f22ca6759b6a9cf,1111,31-013-CAS-892973,1111,31-013-CAS-892973,1,COC(=O)CO[C@@H]1[C@@H](N=[N+]=[N-])[C@H](SC)O[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]12,CC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)OC[C@@H]1NC(C)=C1C(=O)CC(C)(C)CC1=O,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)OC[C@@H]1NC(C)=C1C(=O)CC(C)(C)CC1=O,thioglycoside,5,6,5,6
SG-3e88dcab1beef87f,3e88dcab1beef87f493a7471712a64739e881caf296cc9a48bfd66e08157f617,1044,31-013-CAS-1611774,1044,31-013-CAS-1611774,1,C[C@@H]1O[C@@H](Sc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,16,17,16,17
SG-3ecb5dd0be348218,3ecb5dd0be3482188f71f18987f7daff2b452479e2be2df9e477c966ca616028,227,31-010-CAS-22039672,227,31-010-CAS-22039672,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCc2ccccc2)O[C@H](C)[C@@H](O)[C@@H]1OC(=O)c1ccccc1,CC(=O)N[C@H]1[C@H](OCc2ccccc2)O[C@H](C)[C@@H](OC(C)=O)[C@@H]1OC(=O)c1ccccc1,trichloroacetimidate,17,18,17,18
SG-3f291d0070d9db97,3f291d0070d9db97f347fee8d9524e47b4b11205b4c588a51fac1a766529e119,1204,31-013-CAS-16396089,1204,31-013-CAS-16396089,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,thioglycoside,19,20,19,20
SG-3f37d3c66a779abe,3f37d3c66a779abefbfcaef4fdf05488988de98de59e482d1cc909a7e53a71dc,814,31-301-CAS-14860452,814,31-301-CAS-14860452,1,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCC#Cc1cccc2ccccc12,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,18,19,18,19
SG-3fcc06730c5f3326,3fcc06730c5f33262ec5869846ae2e66eb87f67bd827ffb8a2f506fddcd96c72,485,31-010-CAS-19226917,485,31-010-CAS-19226917,1,COc1ccc(C(=O)O[C@@H]2[C@H](OCc3ccc4ccccc4c3)[C@@H](OCc3ccc4ccccc4c3)[C@@H](OC[C@H]3O[C@H](O[C@@H]4[C@H](OC(C)=O)[C@@H](OC(=N)C(Cl)(Cl)Cl)O[C@H](CO[Si](c5ccccc5)(c5ccccc5)C(C)(C)C)[C@H]4OCc4ccccc4)[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H]3OCc3ccccc3)O[C@@H]2COCc2ccc3ccccc3c2)cc1,C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,55,56,55,56
SG-3fcc09cde167dd15,3fcc09cde167dd15ba818cb90f6332d0e111e92cb21fef9d055303867eb5792f,1258,31-013-CAS-8836909,1258,31-013-CAS-8836909,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,15,16,15,16
SG-4000865076128e8b,4000865076128e8bac89b7e33636c12e697f6ecf944c0587dfbf9ed0d0368d43,1063,31-301-CAS-8308590,1063,31-301-CAS-8308590,1,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N(Cc1ccccc1)C(C)=O,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N(Cc1ccccc1)C(C)=O,thioglycoside,14,15,14,15
SG-40150178cf26b19e,40150178cf26b19e4d77bdb3663384fe255b9357ac8a2e7d34c98ceeb6604b47,588,31-010-CAS-8250667,588,31-010-CAS-8250667,1,COC(=O)O[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,C=CCOC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1NC(=O)OCC(Cl)(Cl)Cl,C=CCOC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[Si](C)(C)C(C)(C)C)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O,trifluoroacetimidate,8,9,38,39
SG-40eb3c2934cba17e,40eb3c2934cba17e1aaccb4165ebd60a46234d3d0c77b912608e4c6559d8f4bb,1277,31-013-CAS-11595421,1277,31-013-CAS-11595421,1,CC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Cc1ccc(S[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(C)cc2)O[C@@H]1COCc1ccccc1,thioglycoside,18,19,4,3
SG-40f2b58665fec5b1,40f2b58665fec5b108f38affb9d5b47fcc8f781673bf69a982150eb33438bf5a,53,31-010-CAS-9259306,53,31-010-CAS-9259306,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](NC(=O)C(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1OCc1ccccc1,trichloroacetimidate,25,26,25,26
SG-414deb2662b674b9,414deb2662b674b919344e44deac37c08489664cbe47976637b64bbc29d1c432,881,31-614-CAS-39832550,881,31-614-CAS-39832550,1,[N-]=[N+]=N[C@@H]1[C@@H](OCc2ccccc2)[C@H]2O[C@@H](c3ccccc3)OC[C@H]2O[C@H]1Sc1ccccc1,CC(C)(C)[Si](OC[C@H]1O[C@H](OCCCNC(=O)OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@H]1O)(c1ccccc1)c1ccccc1,CC(=O)O[C@@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](OCCCNC(=O)OCc2ccccc2)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,thioglycoside,38,39,4,3
SG-41dc2b1a2d9b6126,41dc2b1a2d9b612660144e3b4a1f6fd179199c8a855e51ebb44a6301787cbe9a,714,31-614-CAS-45260380,714,31-614-CAS-45260380,1,COc1ccc(CO[C@@H]2[C@H](OCc3ccccc3)[C@@H](Sc3ccc(C)cc3)O[C@@H]3CO[C@@H](c4ccccc4)O[C@@H]23)cc1,[N-]=[N+]=N[C@H]1[C@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,24,25,4,3
SG-4215229f15aeb9b7,4215229f15aeb9b7784513bb0de65e4ea118f543b88128eef1769f55f87633f5,1483,31-013-CAS-8624016,1483,31-013-CAS-8624016,1,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](OC[C@H]3O[C@@H](Sc4ccccc4)[C@H](N4C(=O)c5ccccc5C4=O)[C@@H](OC(=O)c4ccccc4)[C@@H]3OC(=O)c3ccccc3)O[C@@H]2COCc2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,5,6,5,6
SG-422fc7035b531b80,422fc7035b531b80fd671ac3145ca3daf51011140123a538b2a72f51e292f786,1051,31-013-CAS-5482709,1051,31-013-CAS-5482709,1,Cc1ccc(S[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,CC(=O)CCC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccc(C)cc2)[C@@H]1NC(=O)OCC(Cl)(Cl)Cl,CC(=O)CCC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](Sc2ccc(C)cc2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O,thioglycoside,9,10,39,40
SG-42d86c1e89e8be44,42d86c1e89e8be44b23562db26f40f5ea6a4a3e6dee9c4dd1384a1f2b1328b1c,1291,31-013-CAS-2510471,1291,31-013-CAS-2510471,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(=O)CCl)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,COc1ccc(OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](N3C(=O)c4ccccc4C3=O)[C@@H](OCc3ccccc3)[C@@H]2O)cc1,COc1ccc(OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](N3C(=O)c4ccccc4C3=O)[C@@H](OCc3ccccc3)[C@@H]2OC(C)=O)cc1,thioglycoside,40,41,40,41
SG-42dbbc457e8521c3,42dbbc457e8521c31dd5e18a83514c40a1de3db9db5d1093454b5accf57839bd,321,31-010-CAS-11535237,321,31-010-CAS-11535237,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](NC(=O)OCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[C@H]2[C@H](O)[C@H]3OC(C)=N[C@H]3O[C@@H]2COCc2ccccc2)[C@@H]1NC(=O)OCc1ccccc1,CC(=O)O[C@@H]1[C@@H](NC(=O)OCc2ccccc2)[C@H](O[C@H]2[C@H](O)[C@H]3OC(C)=N[C@H]3O[C@@H]2COCc2ccccc2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O,trichloroacetimidate,5,6,50,51
SG-430e46086dceab5d,430e46086dceab5d307aa7f33964d69eb525567affc480b5096651b00f0453eb,1354,31-013-CAS-9394061,1354,31-013-CAS-9394061,1,COC(=O)[C@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc3ccccc3c2)[C@@H](OC(=O)CCl)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,COC(=O)[C@H]1O[C@@H](OCCCCCCNC(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc3ccccc3c2)[C@@H](O[C@@H]2O[C@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccc5ccccc5c4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3NC(=O)OCC(Cl)(Cl)Cl)[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,COC(=O)[C@H]1O[C@@H](OCCCCCCNC(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc3ccccc3c2)[C@@H](O[C@@H]2O[C@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccc5ccccc5c4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3NC(=O)OCC(Cl)(Cl)Cl)[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,thioglycoside,89,90,89,90
SG-432d4b504d3c91f7,432d4b504d3c91f7956530739f6caf03d5825e0958b076c495c061be20f54c56,2,31-010-CAS-19309609,2,31-010-CAS-19309609,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)C(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C(C)C)O[C@@H]1COCc1ccccc1,trichloroacetimidate,22,23,4,3
SG-434dce94e159f551,434dce94e159f551469ddeda180c6442e5c4b0e93fb8b005374480f790021849,603,31-010-CAS-9560827,603,31-010-CAS-9560827,1,COc1ccc(CO[C@H]2[C@H](OCc3ccccc3)[C@@H](N=[N+]=[N-])[C@H](O[C@H]3[C@H](OC(=O)OCc4ccccc4)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(=Nc4ccccc4)C(F)(F)F)O[C@@H]3COCc3ccccc3)O[C@@H]2COCc2ccccc2)cc1,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OC(=O)OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OC(=O)OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,30,31,30,31
SG-43676c3d2a012734,43676c3d2a012734ac95aa85c7cfd0858d4d803389123e325df3b41d600fe6cc,1405,31-614-CAS-40218511,1405,31-614-CAS-40218511,1,CCS[C@@H]1O[C@H](CO[C@]2(C(=O)OC)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O2)[C@H](OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,CC(C)(C)[Si](C)(C)O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1NC(=O)C(Cl)(Cl)Cl,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@H](O[Si](C)(C)C(C)(C)C)O[C@@H]1COCc1ccccc1,thioglycoside,20,21,4,3
SG-43689d1ebbd0c61a,43689d1ebbd0c61abcb147274df2bf8065102de0287d615aa6240d5375faf043,1453,31-614-CAS-24299301,1453,31-614-CAS-24299301,1,Cc1ccc(S[C@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](N3C(=O)c4ccccc4C3=O)[C@H](OC(=O)c3ccccc3)[C@H]2N=[N+]=[N-])cc1,CC(=O)OC[C@@H](OC(=O)c1ccccc1)[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H]3CO[C@H](O3)[C@@H]2N=[N+]=[N-])[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,CC(=O)OC[C@@H](OC(=O)c1ccccc1)[C@@H]1O[C@@H](O[C@@H]2[C@@H](N=[N+]=[N-])[C@@H]3OC[C@@H](O3)[C@@H]2OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,thioglycoside,20,21,29,30
SG-43833fdfae3b8d7c,43833fdfae3b8d7cc2073cc65a5ca84353576de4a4acd6cef998ea8c157f5acd,73,31-010-CAS-16011286,73,31-010-CAS-16011286,1,N=C(OC1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)c1ccccc1)C(Cl)(Cl)Cl,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccccc3)[C@@H]2O)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccccc3)[C@@H]2OC(C)=O)cc1,trichloroacetimidate,33,34,33,34
