Template_ID,Donor_Type,Solvent,Solvent_Component_IDs,Catalyst,Catalyst_Component_IDs,Temp_C,Time_min,has_solvent,has_catalyst,has_temp,has_time,Template_Support_Count,Alpha_Success_Count,Beta_Success_Count,Representative_Reaction_ID,Supporting_Reaction_IDs,Supporting_Sources,Condition_Recipe_Completeness,Unique_Full_Reaction_Count
CT_8b81afa1fe661b40,thioglycoside,Dichloromethane,3,Triethylamine,4,-45.0,30.0,1,1,1,1,1,1,0,31-013-CAS-15226119,31-013-CAS-15226119,"Organic Letters (2004), 6(5), 839-841",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_9089bd5b22b88fd2,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-78.0,300.0,1,1,1,1,1,0,1,31-614-CAS-30818878,31-614-CAS-30818878,"World Intellectual Property Organization, WO2014066889 A1 2014-05-01",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_9274253a2fb17c9f,thioglycoside,Dichloromethane,3,Trifluoroacetic acid,17,-40.0,120.0,1,1,1,1,1,0,1,31-013-CAS-17243086,31-013-CAS-17243086,"World Intellectual Property Organization, WO2016198170 A1 2016-12-15",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_9518d8c97d67e8ef,thioglycoside,Dichloroethane,9,Sodium chloride,29,0.0,180.0,1,1,1,1,1,0,1,31-013-CAS-8917480,31-013-CAS-8917480,"Journal of Medicinal Chemistry (2005), 48(9), 3126-3129",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_994164cf760a5e00,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,-40.0,120.0,1,1,1,1,1,0,1,31-013-CAS-15817613,31-013-CAS-15817613,"Nature Chemistry (2016), 8(4), 338-346",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_9b45950fcb1a230b,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,78.0,240.0,1,1,1,1,1,1,0,31-614-CAS-34336268,31-614-CAS-34336268,"Japan, JP2022127918 A 2022-09-01",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_9f6ed58874273ad0,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,25.0,5.0,1,1,1,1,1,0,1,31-013-CAS-7449015,31-013-CAS-7449015,"Tetrahedron (2008), 64(7), 1523-1535",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_a000a368b8572055,thioglycoside,Diethyl ether,4,Triethylamine,4,25.0,45.0,1,1,1,1,1,1,0,31-614-CAS-39596676,31-614-CAS-39596676,"Journal of Organic Chemistry (2023), 88(9), 5554-5562",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_a320578f26da2de1,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-40.0,180.0,1,1,1,1,1,0,1,31-013-CAS-21471842,31-013-CAS-21471842,"Chemistry - A European Journal (2019), 25(71), 16277-16287",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_a5402e4b0ee901a6,thioglycoside,Dichloromethane,3,Triethylamine,4,-20.0,60.0,1,1,1,1,1,0,1,31-013-CAS-20404994,31-013-CAS-20404994,"Proceedings of the National Academy of Sciences of the United States of America (2019), 116(8), 2837-2842",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_a75fae11ac7ba661,thioglycoside,Dichloromethane,3,Silver triflate,10,-40.0,900.0,1,1,1,1,1,0,1,31-013-CAS-14868192,31-013-CAS-14868192,"Macromolecular Bioscience (2006), 6(10), 862-872",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_a895e3d42a118628,thioglycoside,Dichloromethane,3,Sodium bicarbonate,8,25.0,30.0,1,1,1,1,1,0,1,31-013-CAS-5703022,31-013-CAS-5703022,"Carbohydrate Research (2015), 414, 1-7",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_ac636cfae034c999,thioglycoside,Dichloromethane,3,Tetrabutylammonium bromide,19,25.0,5.0,1,1,1,1,1,1,0,31-013-CAS-16173156,31-013-CAS-16173156,"Angewandte Chemie, International Edition (2016), 55(41), 12850-12853",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b129977158d58214,thioglycoside,Dichloromethane,3,Tetrabutylammonium bromide,19,25.0,120.0,1,1,1,1,1,1,0,31-013-CAS-14626746,31-013-CAS-14626746,"Organic Letters (2005), 7(17), 3753-3756",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b2223452d491cf79,thioglycoside,Dichloromethane,3,Trimethylsilyl triflate,3,-20.0,180.0,1,1,1,1,1,0,1,31-013-CAS-3991023,31-013-CAS-3991023,"Tetrahedron Letters (2010), 51(18), 2529-2532",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b2439a0a0f9b2338,thioglycoside,Diethyl ether,4,Silver triflate,10,25.0,60.0,1,1,1,1,1,0,1,31-614-CAS-36745363,31-614-CAS-36745363,"Journal of Organic Chemistry (2022), 87(8), 5339-5357",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b76b3d537ca8bcbf,thioglycoside,Dichloromethane,3,1-(Phenylsulfonyl)piperidine,14,25.0,120.0,1,1,1,1,1,0,1,31-013-CAS-11595421,31-013-CAS-11595421,"Journal of the American Chemical Society (2010), 132(42), 14849-14856",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b7ebeae68f4781f4,thioglycoside,Dichloromethane;Toluene,3;5,Bromine,18,25.0,210.0,1,1,1,1,1,0,1,31-013-CAS-12262753,31-013-CAS-12262753,"European Journal of Organic Chemistry (2003), (18), 3569-3586",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b8fe2ef2da6318ab,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,0.0,10.0,1,1,1,1,1,1,0,31-013-CAS-3114823,31-013-CAS-3114823,"Carbohydrate Research (2014), 400, 9-13",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b941f57813a44037,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,25.0,5.0,1,1,1,1,1,0,1,31-013-CAS-11213156,31-013-CAS-11213156,"World Intellectual Property Organization, WO2008153394 A2 2008-12-18",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_b99da8dfccddc1e7,thioglycoside,Dichloromethane;Methanol,3;7,N-Iodosuccinimide,5,-10.0,120.0,1,1,1,1,1,1,0,31-614-CAS-24186973,31-614-CAS-24186973,"Synthesis (2021), 53(19), 3613-3620",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_bc069579eb5238f3,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-80.0,5.0,1,1,1,1,1,1,0,31-013-CAS-22548615,31-013-CAS-22548615,"Biochemistry (2020), 59(34), 3180-3185",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_bc1848d1f8899800,thioglycoside,Dichloromethane,3,Bromine,18,25.0,10.0,1,1,1,1,1,1,0,31-614-CAS-36685375,31-614-CAS-36685375,"Organic & Biomolecular Chemistry (2022), 20(21), 4431-4440",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_bd1dfd9fb8be1e0b,thioglycoside,Dichloromethane,3,Triethylamine,4,-40.0,60.0,1,1,1,1,1,0,1,31-013-CAS-19403832,31-013-CAS-19403832,"Proceedings of the National Academy of Sciences of the United States of America (2017), 114(42), 11063-11068",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_be0d527b6f551182,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,10.0,60.0,1,1,1,1,1,0,1,31-013-CAS-3120111,31-013-CAS-3120111,"Tetrahedron Letters (2011), 52(43), 5567-5570",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_bf0871d6855a3468,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-20.0,120.0,1,1,1,1,1,0,1,31-013-CAS-21762119,31-013-CAS-21762119,"European Journal of Organic Chemistry (2020), 2020(12), 1802-1810",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_bf639ea263534c75,thioglycoside,Dichloromethane;Toluene,3;5,Trifluoromethanesulfonic acid,6,0.0,210.0,1,1,1,1,1,1,0,31-013-CAS-7147519,31-013-CAS-7147519,"Journal of Medicinal Chemistry (2014), 57(11), 4511-4520",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c09742b733d2aaa3,thioglycoside,Dichloromethane,3,Trimethylsilyl triflate,3,-30.0,30.0,1,1,1,1,1,1,0,31-013-CAS-12326620,31-013-CAS-12326620,"Tetrahedron: Asymmetry (2013), 24(15-16), 942-946",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c0c5fd3489b23d67,thioglycoside,Chloroform,11,Trifluoromethanesulfonic acid,6,-15.0,60.0,1,1,1,1,1,1,0,31-013-CAS-1901337,31-013-CAS-1901337,"ChemMedChem (2007), 2(9), 1328-1338",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c191931d6cfcc091,thioglycoside,Dichloromethane,3,Methyl triflate,11,25.0,120.0,1,1,1,1,1,0,1,31-013-CAS-3282710,31-013-CAS-3282710,"Carbohydrate Research (2003), 338(21), 2163-2168",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c3d69966f7b85e3b,thioglycoside,Dichloromethane,3,Sodium chloride,29,25.0,180.0,1,1,1,1,1,0,1,31-013-CAS-2162186,31-013-CAS-2162186,"Tetrahedron (2006), 62(35), 8262-8277",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c5c785d004d6da39,thioglycoside,Dichloromethane;Diethyl ether,3;4,Trifluoromethanesulfonic acid,6,-40.0,60.0,1,1,1,1,1,0,1,31-013-CAS-739772,31-013-CAS-739772,"Bioorganic & Medicinal Chemistry (2006), 14(21), 7187-7195",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c6ec82658e142f15,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,25.0,960.0,1,1,1,1,1,0,1,31-013-CAS-5982480,31-013-CAS-5982480,"Journal of Organic Chemistry (2003), 68(19), 7281-7288",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c6f2565f24ff066d,thioglycoside,Dichloromethane,3,Triethylamine,4,-30.0,180.0,1,1,1,1,1,0,1,31-013-CAS-8508020,31-013-CAS-8508020,"Synthesis (2005), (11), 1783-1788",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c74541a506be7ed5,thioglycoside,Dichloromethane,3,Triethylamine,4,0.0,240.0,1,1,1,1,1,0,1,31-614-CAS-47697112,31-614-CAS-47697112,"China, CN120829375 A 2025-10-24",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c7a10a3f7369ab78,thioglycoside,Dichloromethane,3,Sulfobromophthalein,24,-60.0,90.0,1,1,1,1,1,0,1,31-013-CAS-22252748,31-013-CAS-22252748,"Bioorganic & Medicinal Chemistry (2018), 26(9), 2262-2270",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_c7ffe005a807620b,thioglycoside,Acetonitrile;Dichloromethane,3;6,Silver triflate,10,25.0,30.0,1,1,1,1,1,0,1,31-013-CAS-10686625,31-013-CAS-10686625,"Chemistry - A European Journal (2008), 14(23), 7072-7081",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_cb1d13e1be3fb7d6,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-60.0,10.0,1,1,1,1,1,1,0,31-301-CAS-3738842,31-301-CAS-3738842,"Journal of Organic Chemistry (2005), 70(4), 1291-1296",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_cc81f481674e45d8,thioglycoside,Dichloromethane;Toluene,3;5,Triethylamine,4,25.0,45.0,1,1,1,1,1,1,0,31-006-CAS-21886620,31-006-CAS-21886620,"World Intellectual Property Organization, WO2020070258 A1 2020-04-09",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_cede69cd492b48ce,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-60.0,5.0,1,1,1,1,1,0,1,31-301-CAS-3348443,31-301-CAS-3348443,"Chemistry - A European Journal (2010), 16(44), 13163-13175, S13163/1-S13163/108",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d03531867b9e7afd,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-60.0,60.0,1,1,1,1,1,0,1,31-013-CAS-12951668,31-013-CAS-12951668,"Journal of Organic Chemistry (2014), 79(11), 4878-4891",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d18c1fee75475ba0,thioglycoside,Acetonitrile;Dichloromethane,3;6,Triethylamine,4,-78.0,30.0,1,1,1,1,1,0,1,31-013-CAS-4019424,31-013-CAS-4019424,"Chemistry - A European Journal (2008), 14(23), 7072-7081",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d7852400f63790f6,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-25.0,30.0,1,1,1,1,1,0,1,31-013-CAS-16946850,31-013-CAS-16946850,"Trends in Carbohydrate Research (2016), 8(1), 14-25",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d7e377421466fb95,thioglycoside,Acetonitrile;Dichloromethane,3;6,Trifluoromethanesulfonic acid,6,78.0,180.0,1,1,1,1,1,1,0,31-614-CAS-32458097,31-614-CAS-32458097,"United States, US11332490 B1 2022-05-17",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d7f9ad979f749bbf,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,-45.0,60.0,1,1,1,1,1,0,1,31-013-CAS-4357242,31-013-CAS-4357242,"Chemistry - An Asian Journal (2013), 8(7), 1536-1550",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_d824a2d22545b4dd,thioglycoside,Dichloromethane;Toluene,3;5,Silver triflate,10,-20.0,15.0,1,1,1,1,1,1,0,31-013-CAS-9001704,31-013-CAS-9001704,"Journal of Carbohydrate Chemistry (2012), 31(9), 673-685",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_da3220252846de43,thioglycoside,Dichloromethane,3,Pyridine,12,25.0,45.0,1,1,1,1,1,0,1,31-013-CAS-13235576,31-013-CAS-13235576,"Organic & Biomolecular Chemistry (2008), 6(12), 2095-2102",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_db5709a59fd90e0f,thioglycoside,Acetonitrile;Dichloromethane,3;6,Triethylamine,4,25.0,40.0,1,1,1,1,1,0,1,31-013-CAS-16304236,31-013-CAS-16304236,"Organic Letters (2016), 18(21), 5552-5555",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_dec3553f2a4f4e55,thioglycoside,Dichloromethane,3,Silver triflate,10,-30.0,150.0,1,1,1,1,1,0,1,31-013-CAS-19117128,31-013-CAS-19117128,"European Journal of Organic Chemistry (2018), 2018(31), 4296-4305",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e00bbb287a718052,thioglycoside,Dichloromethane,3,Trifluoroacetic acid,17,-30.0,60.0,1,1,1,1,1,0,1,31-013-CAS-17243080,31-013-CAS-17243080,"World Intellectual Property Organization, WO2016198170 A1 2016-12-15",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e0dd3a0f9f7ef42d,thioglycoside,Dichloromethane;Diethyl ether,3;4,N-Iodosuccinimide,5,25.0,120.0,1,1,1,1,1,0,1,31-013-CAS-13410195,31-013-CAS-13410195,"Angewandte Chemie, International Edition (2002), 41(21), 4087-4090",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e0e5815d87562b42,thioglycoside,Diethyl ether,4,Triethylamine,4,25.0,420.0,1,1,1,1,1,1,0,31-013-CAS-9860387,31-013-CAS-9860387,"Journal of Organic Chemistry (2005), 70(18), 7196-7207",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e15357c69721a266,thioglycoside,Dichloromethane,3,Pyridine,12,0.0,60.0,1,1,1,1,1,0,1,31-013-CAS-8836909,31-013-CAS-8836909,"Collection of Czechoslovak Chemical Communications (2004), 69(10), 1914-1938",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e3a22c2819bb4471,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic acid,6,-20.0,150.0,1,1,1,1,1,0,1,31-013-CAS-17702336,31-013-CAS-17702336,"World Intellectual Property Organization, WO2016104647 A1 2016-06-30",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e594197e3e9bbf52,thioglycoside,Dichloromethane,3,Silver triflate,10,25.0,120.0,1,1,1,1,1,0,1,31-013-CAS-20519350,31-013-CAS-20519350,"Carbohydrate Research (2019), 483, 107743",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e59a7383c4e6a45e,thioglycoside,Dichloromethane,3,Silver triflate,10,0.0,120.0,1,1,1,1,1,1,0,31-013-CAS-12619535,31-013-CAS-12619535,"World Intellectual Property Organization, WO2014140626 A2 2014-09-18",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e685888fa6ef7c36,thioglycoside,Dichloromethane;Toluene,3;5,Trifluoromethanesulfonic acid,6,0.0,40.0,1,1,1,1,1,0,1,31-614-CAS-38021984,31-614-CAS-38021984,"Organic & Biomolecular Chemistry (2022), 20(42), 8243-8258",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e6dc853e918aab04,thioglycoside,Dichloromethane,3,Methyl triflate,11,25.0,45.0,1,1,1,1,1,0,1,31-013-CAS-6681942,31-013-CAS-6681942,"Tetrahedron (2006), 62(20), 4954-4978",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e751e247383d7d9a,thioglycoside,Diethyl ether,4,Triethylamine,4,25.0,60.0,1,1,1,1,1,1,0,31-013-CAS-4635858,31-013-CAS-4635858,"Canadian Journal of Chemistry (2002), 80(8), 1105-1111",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e76d3c3ac3921cf0,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-78.0,240.0,1,1,1,1,1,1,0,31-013-CAS-5792629,31-013-CAS-5792629,"Nature Chemistry (2011), 3(7), 557-563",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e77ae0bfaa549b3f,thioglycoside,Dichloromethane,3,1-(Phenylsulfonyl)piperidine,14,25.0,30.0,1,1,1,1,1,0,1,31-013-CAS-7354964,31-013-CAS-7354964,"Helvetica Chimica Acta (2006), 89(11), 2591-2610",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_e807e45d9720990f,thioglycoside,Dichloromethane,3,Trifluoroacetic acid,17,-20.0,60.0,1,1,1,1,1,0,1,31-013-CAS-17243071,31-013-CAS-17243071,"World Intellectual Property Organization, WO2016198170 A1 2016-12-15",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_eab2824dec3d0515,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-50.0,15.0,1,1,1,1,1,0,1,31-013-CAS-1457571,31-013-CAS-1457571,"Journal of Medicinal Chemistry (2013), 56(3), 1350-1354",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_ed6d9d986ee9613f,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-60.0,40.0,1,1,1,1,1,0,1,31-614-CAS-34973175,31-614-CAS-34973175,"World Intellectual Property Organization, WO2022226425 A1 2022-10-27",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_ed876f5189a68acd,thioglycoside,Dichloromethane;Toluene,3;5,Silver triflate,10,25.0,15.0,1,1,1,1,1,1,0,31-013-CAS-4509020,31-013-CAS-4509020,"Carbohydrate Research (2008), 343(10-11), 1693-1706",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_edadc0674b874c42,thioglycoside,Dichloromethane,3,Triethylamine,4,-20.0,180.0,1,1,1,1,1,0,1,31-013-CAS-21762107,31-013-CAS-21762107,"European Journal of Organic Chemistry (2020), 2020(12), 1802-1810",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_f1770c1fa208e1df,thioglycoside,Dichloromethane,3,Diphenyl sulfoxide,15,-40.0,30.0,1,1,1,1,1,1,0,31-013-CAS-187934,31-013-CAS-187934,"Carbohydrate Research (2008), 343(4), 596-606",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_f3eb01e17ab307aa,thioglycoside,Dichloromethane,3,Trifluoromethanesulfonic anhydride,9,-78.0,30.0,1,1,1,1,1,0,1,31-614-CAS-27112817,31-614-CAS-27112817,"Journal of the American Chemical Society (2013), 135(35), 13113-13120",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_f3f03105ae9efb9c,thioglycoside,Dichloroethane,9,Methyl triflate,11,25.0,60.0,1,1,1,1,1,1,0,31-614-CAS-34709650,31-614-CAS-34709650,"Journal of Organic Chemistry (2022), 87(19), 12932-12953",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_f48f9c7ee2eb72d9,thioglycoside,Dichloromethane,3,N-Iodosuccinimide,5,-20.0,90.0,1,1,1,1,1,0,1,31-013-CAS-2932202,31-013-CAS-2932202,"Tetrahedron Letters (2009), 50(21), 2593-2596",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_f9fa2ad6e27a368e,thioglycoside,Toluene,5,N-Iodosuccinimide,5,0.0,480.0,1,1,1,1,1,1,0,31-013-CAS-15189017,31-013-CAS-15189017,"World Intellectual Property Organization, WO2012085668 A2 2012-06-28",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_fb89ea676bc1c4de,thioglycoside,Dichloromethane,3,Methyl triflate,11,0.0,840.0,1,1,1,1,1,0,1,31-013-CAS-4389262,31-013-CAS-4389262,"Organic & Biomolecular Chemistry (2009), 7(15), 3128-3140",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_fbb9fb592e1dfc24,thioglycoside,Dichloromethane;Diethyl ether,3;4,Tosyl chloride,13,-78.0,30.0,1,1,1,1,1,1,0,31-013-CAS-17081650,31-013-CAS-17081650,"Carbohydrate Research (2016), 435, 180-194",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_fc2227846ff99d17,thioglycoside,Dichloromethane,3,Sodium bicarbonate,8,25.0,5.0,1,1,1,1,1,0,1,31-614-CAS-35145137,31-614-CAS-35145137,"China, CN114478659 A 2022-05-13",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_fde44c1c04c84bff,thioglycoside,Dichloromethane,3,Triethylamine,4,-78.0,30.0,1,1,1,1,1,0,1,31-013-CAS-23514743,31-013-CAS-23514743,"Organic Letters (2020), 22(21), 8349-8353",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_fe69700a1baacd4c,thioglycoside,Dichloromethane,3,Methyl trifluoroacetate,43,0.0,240.0,1,1,1,1,1,0,1,31-013-CAS-4419623,31-013-CAS-4419623,"Journal of the American Chemical Society (2008), 130(20), 6330-6331",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,1
CT_8f9f2f6cd15267eb,trichloroacetimidate,Dichloromethane,3,Trimethylsilyl triflate,3,0.0,60.0,1,1,1,1,10,6,4,31-010-CAS-16500849,31-010-CAS-10336392;31-010-CAS-12003761;31-010-CAS-16500849;31-010-CAS-16614012;31-010-CAS-1677913;31-010-CAS-17642142;31-010-CAS-3431516;31-010-CAS-3565915;31-010-CAS-3800337;31-010-CAS-8524792,"ACS Chemical Biology (2010), 5(11), 1075-1086;Carbohydrate Research (2002), 337(15), 1333-1342;Journal of Organic Chemistry (2009), 74(21), 8321-8331;Journal of the American Chemical Society (2014), 136(46), 16260-16269;Molecules (2012), 17, 9590-9620;Nature Communications (2012), 3(Dec.), 2267/1-2267/10;Synlett (2004), (5), 861-865;World Intellectual Property Organization, WO2001085745 A1 2001-11-15;World Intellectual Property Organization, WO2002062810 A2 2002-08-15",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,10
CT_c8bacb39036a358d,trichloroacetimidate,Dichloromethane,3,Trimethylsilyl triflate,3,25.0,30.0,1,1,1,1,10,5,5,31-010-CAS-3595413,31-010-CAS-12546258;31-010-CAS-1290995;31-010-CAS-1516265;31-010-CAS-16500848;31-010-CAS-3595413;31-010-CAS-7834697;31-010-CAS-8150297;31-010-CAS-8171704;31-010-CAS-9842150;31-614-CAS-37304630,"ACS Chemical Biology (2008), 3(9), 567-576;Bioorganic & Medicinal Chemistry (2009), 17(22), 7670-7679;Carbohydrate Research (2002), 337(14), 1319-1324;Chemistry - A European Journal (2003), 9(1), 140-169;Nature Communications (2012), 3(Dec.), 2267/1-2267/10;Organic Letters (2003), 5(26), 4975-4978;World Intellectual Property Organization, WO2023129737 A1 2023-07-06;Zhejiang Daxue Xuebao, Gongxueban (2005), 39(2), 311-316",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,10
CT_5ada44a516cf1dc2,trichloroacetimidate,Dichloromethane,3,Boron trifluoride etherate,7,40.0,60.0,1,1,1,1,9,0,9,31-010-CAS-12868606,31-010-CAS-12076484;31-010-CAS-12868606;31-010-CAS-14206798;31-010-CAS-3050829;31-010-CAS-5477157;31-010-CAS-5689094;31-010-CAS-8092747;31-010-CAS-8601663;31-010-CAS-9945299,"Beilstein Journal of Organic Chemistry (2010), 6, No pp. given, No. 17;Carbohydrate Research (2010), 345(9), 1216-1221;Journal of Organic Chemistry (2009), 74(21), 8321-8331;Journal of Organic Chemistry (2015), 80(16), 8073-8083",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,9
CT_a7dfabe49e99fa0f,trichloroacetimidate,Dichloromethane,3,Triethylamine,4,25.0,60.0,1,1,1,1,7,2,5,31-614-CAS-38095642,31-010-CAS-11985866;31-010-CAS-12060642;31-010-CAS-8349698;31-010-CAS-9267848;31-010-CAS-9312819;31-614-CAS-38095642;31-614-CAS-44041067,"Carbohydrate Research (2010), 345(12), 1685-1697;Carbohydrate Research (2013), 381, 146-152;Chemistry - A European Journal (2023), 29(64), e202302288;Journal of Carbohydrate Chemistry (2006), 25(1), 53-68;Journal of Organic Chemistry (2011), 76(4), 1118-1125;Tetrahedron: Asymmetry (2009), 20(6-8), 781-794;World Intellectual Property Organization, WO2023183897 A1 2023-09-28",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,7
CT_c948eabd3185f891,trichloroacetimidate,Dichloromethane,3,Trimethylsilyl triflate,3,0.0,120.0,1,1,1,1,7,2,5,31-010-CAS-7335329,31-010-CAS-1161485;31-010-CAS-14220855;31-010-CAS-16569614;31-010-CAS-2164593;31-010-CAS-7335329;31-010-CAS-7424216;31-010-CAS-8175489,"Beilstein Journal of Organic Chemistry (2012), 8, 1134-1143;Chemistry - A European Journal (2005), 11(8), 2493-2504;Chemistry - A European Journal (2015), 21(32), 11408-11416;European Journal of Organic Chemistry (2005), (20), 4382-4392;Organic Letters (2010), 12(7), 1608-1611;World Intellectual Property Organization, WO2008001109 A2 2008-01-03",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,7
CT_913ea7ad418a6ab0,trichloroacetimidate,Toluene,5,Trimethylsilyl triflate,3,-20.0,15.0,1,1,1,1,6,3,3,31-010-CAS-12672266,31-010-CAS-11660554;31-010-CAS-12672266;31-010-CAS-15131203;31-010-CAS-2020028;31-010-CAS-349106;31-010-CAS-8748980,"World Intellectual Property Organization, WO2012121617 A1 2012-09-13",skeleton_only; equivalents/concentration/addition_order/atmosphere not available,6
