page_number,scheme_ordinal,summary_ordinal,reaction_number,inferred_product_count,status,attempts,skip_reason,result_page_url,detail_url
65,1287,1,31-006-CAS-6965803,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1287&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1287&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F22b9594a-b79d-546a-8f91-83495b095cfc&uriForGroup=substance%2Fpt%2F125392623%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F803738036%2Bsubstance%2Fpt%2F803738047
65,1288,1,31-614-CAS-27761301,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1288&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1288&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fbfc628b6-dac9-5c29-8611-fbd639bde5d0&uriForGroup=substance%2Fpt%2F118329854%2Bsubstance%2Fpt%2F57701276-%3Esubstance%2Fpt%2F118354737%2Bsubstance%2Fpt%2F118354748
65,1289,1,31-354-CAS-3465400,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1289&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1289&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc9ae35b8-0acc-58dd-a81a-fe39defb8106&uriForGroup=substance%2Fpt%2F1000376942%2Bsubstance%2Fpt%2F3282302-%3Esubstance%2Fpt%2F1000376986%2Bsubstance%2Fpt%2F1000377014
65,1290,1,31-014-CAS-22943300,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1290&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1290&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6547174a-1464-5c84-bf85-9b7a21c2343e&uriForGroup=substance%2Fpt%2F51842310%2Bsubstance%2Fpt%2F74372900-%3Esubstance%2Fpt%2F2504033252%2Bsubstance%2Fpt%2F2504033263
65,1291,1,31-354-CAS-9670837,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1291&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1291&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F95c66c6f-7f5d-5806-a529-815ddd6a6bbf&uriForGroup=substance%2Fpt%2F65987124%2Bsubstance%2Fpt%2F75365-%3Esubstance%2Fpt%2F1041176151%2Bsubstance%2Fpt%2F213406850
65,1292,1,31-010-CAS-10758159,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1292&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1292&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F982faadd-529a-5eb6-a598-d4885b57f177&uriForGroup=substance%2Fpt%2F71117414%2Bsubstance%2Fpt%2F83441605-%3Esubstance%2Fpt%2F470475402%2Bsubstance%2Fpt%2F470475413
65,1293,1,31-355-CAS-1635561,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1293&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1293&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fe82d1145-9ad3-590b-bb08-78b72fc0dc54&uriForGroup=substance%2Fpt%2F14155238%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F38992993%2Bsubstance%2Fpt%2F38993009
65,1293,2,31-355-CAS-8621075,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1293&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1293&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fee432ce6-9057-5259-b894-6fd3384f9667&uriForGroup=substance%2Fpt%2F14155238%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F38992993%2Bsubstance%2Fpt%2F38993009
65,1294,1,31-008-CAS-16061353,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1294&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1294&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F3aba3116-d219-5bc8-98f0-9de4f3ab5378&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F936549983-%3Esubstance%2Fpt%2F1908458989%2Bsubstance%2Fpt%2F1914144856
65,1295,1,31-354-CAS-10382723,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1295&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1295&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F559f89eb-c238-531b-a02d-39275cc111af&uriForGroup=substance%2Fpt%2F3162967%2Bsubstance%2Fpt%2F75365-%3Esubstance%2Fpt%2F18031577%2Bsubstance%2Fpt%2F25577406
65,1296,1,31-022-CAS-9003899,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1296&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1296&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6e27e4cb-64fd-5e23-b018-0810a230b6e5&uriForGroup=substance%2Fpt%2F179052212%2Bsubstance%2Fpt%2F98599-%3Esubstance%2Fpt%2F179233488%2Bsubstance%2Fpt%2F179233502
65,1297,1,31-008-CAS-21003,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1297&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1297&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F9e5d5336-a494-5e5f-a977-256f664e4944&uriForGroup=substance%2Fpt%2F147649921%2Bsubstance%2Fpt%2F824942-%3Esubstance%2Fpt%2F1139611156%2Bsubstance%2Fpt%2F1139611190
65,1298,1,31-014-CAS-22945908,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1298&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1298&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fa9268d42-b78d-555a-af10-804282cfc202&uriForGroup=substance%2Fpt%2F58341712%2Bsubstance%2Fpt%2F74372900-%3Esubstance%2Fpt%2F2504033274%2Bsubstance%2Fpt%2F2504033285
65,1299,1,31-010-CAS-16061368,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1299&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1299&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fcb2f4e1e-ef48-51e3-affc-582bca32a843&uriForGroup=substance%2Fpt%2F1914144801%2Bsubstance%2Fpt%2F1914144812-%3Esubstance%2Fpt%2F1914144798%2Bsubstance%2Fpt%2F1914145020
65,1300,1,31-614-CAS-47550629,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/65,https://scifinder-n.cas.org/navigate/?appId=ad4e851a-8161-4878-a4bc-98d829682e67&backKey=6a58ba6462c3022ca7b601fb&backToPage=65&cidValue=816&groupOrdinal=1300&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1300&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fea1ec04b-737e-598c-83b4-5a41d2f7150d&uriForGroup=substance%2Fpt%2F17465860%2Bsubstance%2Fpt%2F18162486-%3Esubstance%2Fpt%2F123155066%2Bsubstance%2Fpt%2F3105009080
66,1301,1,31-614-CAS-28225400,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1301&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1301&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F206c3c0b-c534-5c26-8f89-37be28b2721b&uriForGroup=substance%2Fpt%2F3282302%2Bsubstance%2Fpt%2F7585399-%3Esubstance%2Fpt%2F153668805%2Bsubstance%2Fpt%2F163107140
66,1302,1,31-355-CAS-13047690,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1302&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1302&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F55afb1a5-7b8f-5778-af60-4789b8179db1&uriForGroup=substance%2Fpt%2F108554%2Bsubstance%2Fpt%2F33419420-%3Esubstance%2Fpt%2F1222208969%2Bsubstance%2Fpt%2F1222208970
66,1303,1,31-357-CAS-3407201,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1303&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1303&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6bde5ca7-2178-5519-8c07-7c47e760fbcb&uriForGroup=substance%2Fpt%2F141786%2Bsubstance%2Fpt%2F65530269-%3Esubstance%2Fpt%2F130464356%2Bsubstance%2Fpt%2F98392360
66,1304,1,31-354-CAS-19856525,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1304&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1304&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F7727c698-bed4-56a6-b5ca-33b22add585e&uriForGroup=substance%2Fpt%2F1053179228%2Bsubstance%2Fpt%2F28920436-%3Esubstance%2Fpt%2F2101659054%2Bsubstance%2Fpt%2F2101659065
66,1304,2,31-354-CAS-19453221,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1304&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1304&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F82e8a711-534c-50ad-98cb-de10db6537bf&uriForGroup=substance%2Fpt%2F1053179228%2Bsubstance%2Fpt%2F28920436-%3Esubstance%2Fpt%2F2101659054%2Bsubstance%2Fpt%2F2101659065
66,1304,3,31-354-CAS-19506923,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1304&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1304&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F1c644e6c-edd0-5c3d-8370-b1bfb024a19b&uriForGroup=substance%2Fpt%2F1053179228%2Bsubstance%2Fpt%2F28920436-%3Esubstance%2Fpt%2F2101659054%2Bsubstance%2Fpt%2F2101659065
66,1304,4,31-354-CAS-19019864,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1304&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1304&ordinal=4&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F0eee458b-aea2-5877-ba04-74523c49eb7c&uriForGroup=substance%2Fpt%2F1053179228%2Bsubstance%2Fpt%2F28920436-%3Esubstance%2Fpt%2F2101659054%2Bsubstance%2Fpt%2F2101659065
66,1305,1,31-357-CAS-14042073,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1305&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1305&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F9d2de6fa-1bab-5f12-9c3f-c8da254ffb7b&uriForGroup=substance%2Fpt%2F141786%2Bsubstance%2Fpt%2F71117378-%3Esubstance%2Fpt%2F141611587%2Bsubstance%2Fpt%2F141611598
66,1306,1,31-008-CAS-542830,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1306&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1306&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F5558a4bc-5caf-5a9b-8489-9489c8082ba7&uriForGroup=substance%2Fpt%2F71117367%2Bsubstance%2Fpt%2F74884-%3Esubstance%2Fpt%2F122291752%2Bsubstance%2Fpt%2F122291763
66,1307,1,31-614-CAS-35071299,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1307&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1307&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fae3998b9-004f-5f03-b3bd-670cb91fc44a&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F64552063-%3Esubstance%2Fpt%2F116002347%2Bsubstance%2Fpt%2F156924979
66,1307,2,31-008-CAS-17966886,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/66,https://scifinder-n.cas.org/navigate/?appId=39be24fe-b714-44ab-9d68-d98374e2ad45&backKey=6a58ba6462c3022ca7b601fb&backToPage=66&cidValue=816&groupOrdinal=1307&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1307&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F178cae8b-2768-52ac-ae4e-599a1617dc5a&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F64552063-%3Esubstance%2Fpt%2F116002347%2Bsubstance%2Fpt%2F156924979
